,gameNumber,gameName,prizeamount,Winning Tickets At Start,Winning Tickets Unclaimed,dateexported
1,1475,Lucky Roll,100,72,20,2024-03-19
2,1475,Lucky Roll,50,720,195,2024-03-19
3,1475,Lucky Roll,20,1526,457,2024-03-19
4,1475,Lucky Roll,10,3056,859,2024-03-19
5,1475,Lucky Roll,8,4586,1320,2024-03-19
6,1475,Lucky Roll,4,12228,3622,2024-03-19
7,1475,Lucky Roll,2,55012,16964,2024-03-19
8,1475,Lucky Roll,1,58064,18432,2024-03-19
0,1475,Lucky Roll,1000,5,2,2024-03-19
1,1475,Lucky Roll,100,72,20,2024-03-19
2,1475,Lucky Roll,50,720,195,2024-03-19
3,1475,Lucky Roll,20,1526,457,2024-03-19
4,1475,Lucky Roll,10,3056,859,2024-03-19
5,1475,Lucky Roll,8,4586,1320,2024-03-19
6,1475,Lucky Roll,4,12228,3622,2024-03-19
7,1475,Lucky Roll,2,55012,16964,2024-03-19
8,1475,Lucky Roll,1,58064,18432,2024-03-19
0,1475,Lucky Roll,1000,5,2,2024-03-19
1,1475,Lucky Roll,100,72,20,2024-03-19
2,1475,Lucky Roll,50,720,195,2024-03-19
3,1475,Lucky Roll,20,1526,457,2024-03-19
4,1475,Lucky Roll,10,3056,859,2024-03-19
5,1475,Lucky Roll,8,4586,1320,2024-03-19
