Game Number,Game Name,Cost,Longest Losing Streak,Optimal Bankroll,Risk Coefficient,Prize Types,Standard Deviations,Cluster Size,Ticket Number in Cluster,Ticket Outcome,Cluster Number,Cluster Net Outcome,Running Total Tally
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,23,-12.0,-313.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,5.0,23,-10.0,-311.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,23,-13.0,-314.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,24,-3.0,-317.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,24,-6.0,-320.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,24,-9.0,-323.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,24,-12.0,-326.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,24,-15.0,-329.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,3.0,24,-15.0,-329.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,24,-18.0,-332.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,24,-21.0,-335.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,24,-24.0,-338.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,24,-27.0,-341.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,24,-30.0,-344.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,24,-33.0,-347.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,25,-3.0,-350.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,25,-6.0,-353.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,3.0,25,-6.0,-353.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,3.0,25,-6.0,-353.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,3.0,25,-6.0,-353.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,25,-9.0,-356.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,25,-12.0,-359.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,25,-15.0,-362.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,20.0,25,2.0,-345.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,3.0,25,2.0,-345.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,25,-1.0,-348.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,25,-4.0,-351.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,26,-3.0,-354.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,26,-6.0,-357.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,3.0,26,-6.0,-357.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,26,-9.0,-360.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,26,-12.0,-363.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,26,-15.0,-366.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,26,-18.0,-369.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,26,-21.0,-372.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,26,-24.0,-375.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,26,-27.0,-378.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,3.0,26,-27.0,-378.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,26,-30.0,-381.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,27,-3.0,-384.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,5.0,27,-1.0,-382.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,27,-4.0,-385.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,27,-7.0,-388.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,27,-10.0,-391.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,5.0,27,-8.0,-389.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,5.0,27,-6.0,-387.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,27,-9.0,-390.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,27,-12.0,-393.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,27,-15.0,-396.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,27,-18.0,-399.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,5.0,27,-16.0,-397.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,28,-3.0,-400.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,28,-6.0,-403.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,28,-9.0,-406.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,28,-12.0,-409.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,3.0,28,-12.0,-409.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,28,-15.0,-412.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,28,-18.0,-415.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,28,-21.0,-418.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,28,-24.0,-421.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,28,-27.0,-424.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,28,-30.0,-427.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,28,-33.0,-430.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,29,-3.0,-433.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,29,-6.0,-436.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,29,-9.0,-439.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,29,-12.0,-442.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,30.0,29,15.0,-415.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,10.0,29,22.0,-408.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,3.0,29,22.0,-408.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,10.0,29,29.0,-401.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,29,26.0,-404.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,3.0,29,26.0,-404.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,29,23.0,-407.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,29,20.0,-410.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,5.0,30,2.0,-408.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,3.0,30,2.0,-408.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,30,-1.0,-411.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,30,-4.0,-414.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,30,-7.0,-417.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,30,-10.0,-420.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,30,-13.0,-423.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,3.0,30,-13.0,-423.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,30,-16.0,-426.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,30,-19.0,-429.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,5.0,30,-17.0,-427.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,30,-20.0,-430.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,31,-3.0,-433.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,31,-6.0,-436.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,31,-9.0,-439.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,31,-12.0,-442.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,3.0,31,-12.0,-442.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,31,-15.0,-445.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,31,-18.0,-448.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,31,-21.0,-451.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,31,-24.0,-454.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,31,-27.0,-457.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,31,-30.0,-460.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,5.0,31,-28.0,-458.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,32,-3.0,-461.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,32,-6.0,-464.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,32,-9.0,-467.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,32,-12.0,-470.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,3.0,32,-12.0,-470.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,5.0,32,-10.0,-468.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,5.0,32,-8.0,-466.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,32,-11.0,-469.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,3.0,32,-11.0,-469.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,32,-14.0,-472.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,32,-17.0,-475.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,32,-20.0,-478.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,33,-3.0,-481.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,33,-6.0,-484.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,33,-9.0,-487.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,33,-12.0,-490.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,33,-15.0,-493.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,33,-18.0,-496.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,33,-21.0,-499.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,33,-24.0,-502.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,33,-27.0,-505.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,3.0,33,-27.0,-505.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,33,-30.0,-508.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,5.0,33,-28.0,-506.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,34,-3.0,-509.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,34,-6.0,-512.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,34,-9.0,-515.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,34,-12.0,-518.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,5.0,34,-10.0,-516.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,34,-13.0,-519.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,34,-16.0,-522.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,3.0,34,-16.0,-522.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,3.0,34,-16.0,-522.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,34,-19.0,-525.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,34,-22.0,-528.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,34,-25.0,-531.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,35,-3.0,-534.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,35,-6.0,-537.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,35,-9.0,-540.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,3.0,35,-9.0,-540.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,35,-12.0,-543.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,5.0,35,-10.0,-541.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,5.0,35,-8.0,-539.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,35,-11.0,-542.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,35,-14.0,-545.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,35,-17.0,-548.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,35,-20.0,-551.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,35,-23.0,-554.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,36,-3.0,-557.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,3.0,36,-3.0,-557.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,36,-6.0,-560.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,36,-9.0,-563.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,5.0,36,-7.0,-561.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,3.0,36,-7.0,-561.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,36,-10.0,-564.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,36,-13.0,-567.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,10.0,36,-6.0,-560.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,36,-9.0,-563.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,36,-12.0,-566.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,36,-15.0,-569.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,5.0,37,2.0,-567.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,37,-1.0,-570.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,37,-4.0,-573.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,37,-7.0,-576.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,37,-10.0,-579.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,37,-13.0,-582.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,5.0,37,-11.0,-580.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,37,-14.0,-583.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,37,-17.0,-586.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,5.0,37,-15.0,-584.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,37,-18.0,-587.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,37,-21.0,-590.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,5.0,38,2.0,-588.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,50.0,38,49.0,-541.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,38,46.0,-544.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,38,43.0,-547.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,38,40.0,-550.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,38,37.0,-553.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,38,34.0,-556.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,38,31.0,-559.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,3.0,38,31.0,-559.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,38,28.0,-562.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,38,25.0,-565.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,38,22.0,-568.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,39,-3.0,-571.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,39,-6.0,-574.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,10.0,39,1.0,-567.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,10.0,39,8.0,-560.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,39,5.0,-563.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,39,2.0,-566.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,39,-1.0,-569.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,39,-4.0,-572.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,39,-7.0,-575.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,39,-10.0,-578.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,39,-13.0,-581.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,39,-16.0,-584.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,40,-3.0,-587.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,3.0,40,-3.0,-587.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,40,-6.0,-590.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,3.0,40,-6.0,-590.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,40,-9.0,-593.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,40,-12.0,-596.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,40,-15.0,-599.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,40,-18.0,-602.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,40,-21.0,-605.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,5.0,40,-19.0,-603.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,40,-22.0,-606.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,40,-25.0,-609.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,41,-3.0,-612.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,10.0,41,4.0,-605.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,41,1.0,-608.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,5.0,41,3.0,-606.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,5.0,41,5.0,-604.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,41,2.0,-607.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,41,-1.0,-610.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,41,-4.0,-613.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,41,-7.0,-616.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,41,-10.0,-619.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,3.0,41,-10.0,-619.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,5.0,41,-8.0,-617.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,42,-3.0,-620.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,42,-6.0,-623.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,42,-9.0,-626.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,0.0,42,-12.0,-629.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,42,-15.0,-632.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,42,-18.0,-635.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,42,-21.0,-638.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,42,-24.0,-641.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,5.0,42,-22.0,-639.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,42,-25.0,-642.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,10.0,42,-18.0,-635.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,42,-21.0,-638.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,43,-3.0,-641.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,43,-6.0,-644.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,43,-9.0,-647.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,3.0,43,-9.0,-647.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,43,-12.0,-650.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,5.0,43,-10.0,-648.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,3.0,43,-10.0,-648.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,43,-13.0,-651.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,43,-16.0,-654.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,43,-19.0,-657.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,10.0,43,-12.0,-650.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,43,-15.0,-653.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,44,-3.0,-656.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,44,-6.0,-659.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,44,-9.0,-662.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,3.0,44,-9.0,-662.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,44,-12.0,-665.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,44,-15.0,-668.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,44,-18.0,-671.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,44,-21.0,-674.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,5.0,44,-19.0,-672.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,30.0,44,8.0,-645.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,0.0,44,5.0,-648.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,3.0,44,5.0,-648.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,45,-3.0,-651.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,3.0,45,-3.0,-651.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,0.0,45,-6.0,-654.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,3.0,45,-6.0,-654.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,0.0,45,-9.0,-657.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,5.0,45,-7.0,-655.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,7,0.0,45,-10.0,-658.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,8,0.0,45,-13.0,-661.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,9,0.0,45,-16.0,-664.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,10,0.0,45,-19.0,-667.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,11,3.0,45,-19.0,-667.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,12,0.0,45,-22.0,-670.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,1,0.0,46,-3.0,-673.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,2,0.0,46,-6.0,-676.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,3,10.0,46,1.0,-669.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,4,10.0,46,8.0,-662.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,5,3.0,46,8.0,-662.0
1445,Unlock The Loot,3.0,9,40.5,1.5,profit,2,12,6,0.0,46,5.0,-665.0
